title,year,genre,plot,poster,rating,trailor
No Name on the Bullet,1959,"Action, Thriller, Western","When hired killer John Gant rides into Lordsburg, the town's folk become paranoid as each leading citizen has enemies capable of using the services of a professional killer for personal revenge.",https://image.tmdb.org/t/p/w500//lqajhCQhtyzDfj7vKAfpVVw68B8.jpg,6.728,https://www.youtube.com/embed/MwW2r1NCLQA
Outside the Law,2010,"Action, Drama, History, War","After losing their family home in Algeria in the 1920s, three brothers and their mother are scattered across the globe. Messaoud joins the French army fighting in Indochina; Abdelkader becomes a leader of the Algerian independence movement in France and Saïd moves to Paris to make his fortune in the shady clubs and boxing halls of Pigalle.",https://image.tmdb.org/t/p/w500//6Ol0JPw7wcvY34VDBLNjXsemg5O.jpg,6.604,https://www.youtube.com/embed/pENQlJlU-uw
Maharshi,2019,"Drama, Action","Rishi Kumar is a billionaire and the CEO of Origins, someone who has always strived for the success he now owns. His friend Ravi needs help, how will he come through?",https://image.tmdb.org/t/p/w500//pV6xLQh54ga8oaQqJtUqLp12LwQ.jpg,6.979,https://www.youtube.com/embed/evuFp60TiM0
Assault on VA-33,2021,"Action, Thriller","Decorated army veteran Jason Hill is on a routine visit to the local VA hospital when organized terrorists infiltrate the building and take hostages, including a decorated general, and Hill’s wife. The highly trained veteran is outnumbered and the last line of defense, taking on a building full of armed insurgents before it’s too late.",https://image.tmdb.org/t/p/w500//yJ18DP2Bcu4ZHigyGwFp36XKLwh.jpg,5.407,https://www.youtube.com/embed/1Rj49FH1_go
Gor,1987,"Action, Adventure, Science Fiction, Fantasy","American professor Tarl Cabot is transported via a magical ring to planet Gor, where he must help an oppressed country overthrow its evil king and his barbarian henchmen.",https://image.tmdb.org/t/p/w500//aENzdgQX4xkxOwUQMSWY9JiMoNW.jpg,3.788,https://www.youtube.com/embed/uKN1tl-cDhU
Nemesis 2: Nebula,1995,"Science Fiction, Action, Thriller","It has been 73 years since Alex failed and the Humans lost the Cyborg Wars. Since then, the Humans have been enslaved. Scientists have developed a new DNA strain, which could signal the end of the Cyborgs, and they inject it into a volunteer. When the Cyborgs learn of the woman and the baby they list both for termination.",https://image.tmdb.org/t/p/w500//1naJ7hdJvdeqtXMElVB2oWYWKk.jpg,4.1,https://www.youtube.com/embed/L-DNN2CaRO8
Knockout,2011,"Action, Family, Drama",,https://image.tmdb.org/t/p/w500//r0YX2BRhyGlwgs7xPNYJUbtJvVc.jpg,5.7,https://www.youtube.com/embed/4dYQB0I7QqM
Triple Tap,2010,"Action, Thriller, Mystery",,https://image.tmdb.org/t/p/w500//lbadh24XaGEdqmxNVqIsyuRbqd0.jpg,6.396,https://www.youtube.com/embed/UJfwM1b8h5I
Seattle Superstorm,2012,"Action, Science Fiction, TV Movie","An object is shot down over Seattle and the debris begins to affect the local weather, ultimately threatening the whole world.",https://image.tmdb.org/t/p/w500//1qDBcSvSfSutZ2UjhnZszNEHVtL.jpg,4.859,https://www.youtube.com/embed/QyHFoDdwxo8
The Line,2009,"Action, Crime, Drama, Thriller",,https://image.tmdb.org/t/p/w500//nqFJRRM4uK3DWXEwsluAP1Pb5fH.jpg,4.836,https://www.youtube.com/embed/DVzpQAAeXm0
Shakti: The Power,2002,"Action, Drama",A couple visits the husband's family in India and finds itself in the middle of a fratricidal battle.,https://image.tmdb.org/t/p/w500//3nn3XFCa0FreqSG7GfDK5bDUH12.jpg,6.538,https://www.youtube.com/embed/None
K2,1991,"Thriller, Action, Adventure, Drama","They call it the savage mountain. 27 people have perished trying to reach the summit on K2, the world's second highest peak. A U.S. climbing team, funded by millionaire Clairborne is determined to conquer K2.",https://image.tmdb.org/t/p/w500//neAOSoPFnSAiyMH3SDYxhWBn9FY.jpg,5.7,https://www.youtube.com/embed/m2NKf-ZycGE
DJ: Duvvada Jagannadham,2017,"Action, Comedy, Crime","A righteous young man who helps everyone gain their rightful justice, gets recruited as an undercover agent to work on a high profile case that involves a crime lord working for a corrupt minister who also happens to be the father of his romantic interest.",https://image.tmdb.org/t/p/w500//rLJ3xyM5iFCfXNSbDOkGZ5ms6oX.jpg,6.2,https://www.youtube.com/embed/None
The Seventh Company Has Been Found,1975,"Action, Comedy, War",The second part of the Seventh Company adventures.,https://image.tmdb.org/t/p/w500//6df3QdLZc5xCOvGekKn5gzPYNiY.jpg,7.4,https://www.youtube.com/embed/None
The Way of War,2009,"Action, Thriller","Paramilitary operative David Wolfe stumbles upon an international conspiracy connecting presidential cabinet members to a Middle Eastern terrorist plot. Wanting to expose the truth, Wolfe defies orders and returns to the US as an army of one fighting for American security and integrity",https://image.tmdb.org/t/p/w500//24dZfEqkJnLTYjPJfPUJGr2GrX8.jpg,3.9,https://www.youtube.com/embed/f0Sp6sFEFng
Koyla,1997,Action,"A village girl agrees to a marriage to a king she has never met after he sends her a photograph of himself. But the man in the photograph is not the king but his most loyal slave, the handsome but mute Shankar.",https://image.tmdb.org/t/p/w500//rP12AzvscPo6WfKdrkw1Nfv2KrK.jpg,6.677,https://www.youtube.com/embed/fvMJYRYPbnQ
The Blacksheep Affair,1998,"Action, Thriller","A patriotic Chinese cop is reposted to fictional East European country Lavernia as punishment for ignoring orders during a plane hijack operation. There he encounters his ex-girlfriend, who fled to Lavernia after Tiananmen Square. Their paths soon tangle with the charismatic but evil leader of the Japanese cult Aum Shinryuu",https://image.tmdb.org/t/p/w500//kmS32cpVYq2c85MiAalVtQA5hzM.jpg,5.7,https://www.youtube.com/embed/MVRmucmHegs
Treasure Island,1934,"Action, Adventure, Family","In this early film adaptation of the classic novel by Robert Louis Stevenson, young Jim Hawkins is caught up with the pirate Long John Silver in search of buccaneer Captain Flint's buried treasure.",https://image.tmdb.org/t/p/w500//lEnzzFWk5MGNdrbAdXs6xRou8Qb.jpg,6.6,https://www.youtube.com/embed/yf1imj0jXYs
Werner - Volles Rooäää!!!,1999,"Animation, Comedy, Action","A wicked investor wants Werner's residential area razed to the ground in order to build a shopping center. However, building tycoon Günzelsen has not reckoned with Werner. Together with his master Röhrich he's planning to blow away the plumbings with a gigantic obstruction...",https://image.tmdb.org/t/p/w500//7JcuWbkqCfKuG3D7Ja6u5snEyqe.jpg,5.4,https://www.youtube.com/embed/None
Wrecker,2015,"Thriller, Action, Horror","Best friends Emily and Lesley go on a road trip to the desert. When Emily decides to get off the highway and take a ""short cut,"" they become the target of a relentless and psychotic trucker who forces them to play a deadly game of cat and mouse.",https://image.tmdb.org/t/p/w500//bFYMEhWEBo3UYaU28n7g1nWqTgc.jpg,4.092,https://www.youtube.com/embed/hneV_QG8kt0
Q & A,1990,"Action, Thriller, Crime","A young district attorney seeking to prove a case against a corrupt police detective encounters a former lover and her new protector, a crime boss who refuses to help him.",https://image.tmdb.org/t/p/w500//dBJGJjEWYxQCWUheSVVil5b0S7H.jpg,5.8,https://www.youtube.com/embed/3XwVB17AzaQ
The Soldier,1982,Action,Terrorists take over a plutonium bomb and threaten to detonate it in a Saudi Arabian oil field. A special anti-terrorist unit is sent in to stop them.,https://image.tmdb.org/t/p/w500//1aIohAxW05nOL6PXh05dCDgLFeS.jpg,5.7,https://www.youtube.com/embed/3vNZcP84laU
The Divine Move 2: The Wrathful,2019,"Crime, Action",,https://image.tmdb.org/t/p/w500//AcaRTiIOrkDM8vuQkDXhMgWJ2GO.jpg,7.4,https://www.youtube.com/embed/X1Z_NH9qWS8
Venus Wars,1989,"Action, Animation, Science Fiction",,https://image.tmdb.org/t/p/w500//jiinIVM64yRulfzxzZAfZKV9LmY.jpg,6.6,https://www.youtube.com/embed/YapvfzN85n0
Spies,1928,"Action, Drama, Thriller",The mastermind behind a ubiquitous spy operation learns of a dangerous romance between a Russian lady in his employ and a dashing agent from the government's secret service.,https://image.tmdb.org/t/p/w500//o3LyvAp0u6aepncoYyCmFSbSiKX.jpg,7.468,https://www.youtube.com/embed/xbIeDOTe7zY
Avatar: The Way of Water,2022,"Science Fiction, Adventure, Action","Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",https://image.tmdb.org/t/p/w500//t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,7.75,https://www.youtube.com/embed/xHNMEvYPdZE
Supercell,2023,Action,,https://image.tmdb.org/t/p/w500//gbGHezV6yrhua0KfAgwrknSOiIY.jpg,6.237,https://www.youtube.com/embed/Te4pM0uzYIc
John Wick: Chapter 4,2023,"Action, Thriller, Crime","With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",https://image.tmdb.org/t/p/w500//vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,8.085,https://www.youtube.com/embed/vBwj0QpKbSM
Attack on Titan,2022,"Action, Science Fiction","As viable water is depleted on Earth, a mission is sent to Saturn's moon Titan to retrieve sustainable H2O reserves from its alien inhabitants. But just as the humans acquire the precious resource, they are attacked by Titan rebels, who don't trust that the Earthlings will leave in peace.",https://image.tmdb.org/t/p/w500//ay8SLFTMKzQ0i5ewOaGHz2bVuZL.jpg,6.548,https://www.youtube.com/embed/vdpj3SQpKcw
Creed III,2023,"Drama, Action",,https://image.tmdb.org/t/p/w500//cvsXj3I9Q2iyyIo95AecSd1tad7.jpg,7.302,https://www.youtube.com/embed/2Ai4bgELi24
The Park,2023,"Action, Drama, Horror, Science Fiction, Thriller","A dystopian coming-of-age movie focused on three kids who find themselves in an abandoned amusement park, aiming to unite whoever remains. With dangers lurking around every corner, they will do whatever it takes to survive their hellish Neverland.",https://image.tmdb.org/t/p/w500//hR1jdCw0A9czgsbp45TASkjjBhA.jpg,6.385,https://www.youtube.com/embed/HLcEO27FWBY
Gold Run,2022,"War, Action, Adventure, Thriller","Fredrik isn’t the bravest of men, but now he is faced with a great responsibility and an enormous task - to get the entire Norwegian gold reserve away from the Nazis during the invasion of Norway.",https://image.tmdb.org/t/p/w500//6E4LopmCMUXcMLIv7o3jw1xQrgJ.jpg,6.583,https://www.youtube.com/embed/iZphQUljiqw
Black Panther: Wakanda Forever,2022,"Action, Adventure, Science Fiction","Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death. As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",https://image.tmdb.org/t/p/w500//sv1xJUazXeYqALzczSZ3O6nkH75.jpg,7.3,https://www.youtube.com/embed/gTPFVKfjFrU
Shark Side of the Moon,2022,"Action, Science Fiction, Thriller, Horror","Decades ago, the USSR developed unkillable sharks and launched them to the moon. Today, a team of American astronauts will endure the fight of their lives.",https://image.tmdb.org/t/p/w500//v5CfpzxoJDkZxjZAizClFdlEF0U.jpg,5.304,https://www.youtube.com/embed/7DZNzBF_K_Y
Sayen,2023,"Thriller, Action","Sayen is hunting down the men who murdered her grandmother. Using her training and knowledge of nature, she is able to turn the tables on them, learning of a conspiracy from a corporation that threatens her people's ancestral lands.",https://image.tmdb.org/t/p/w500//aCy61aU7BMG7SfhkaAaasS0KzUO.jpg,6.2,https://www.youtube.com/embed/None
Plane,2023,"Action, Adventure, Thriller","After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage.",https://image.tmdb.org/t/p/w500//qi9r5xBgcc9KTxlOLjssEbDgO0J.jpg,6.862,https://www.youtube.com/embed/SIQD0pUpC_Q
Batman: The Doom That Came to Gotham,2023,"Animation, Fantasy, Horror, Action, Mystery","Explorer Bruce Wayne accidentally unleashes an ancient evil, and returns to Gotham after being away for two decades. There, Batman battles Lovecraftian supernatural forces and encounters allies and enemies such as Green Arrow, Ra's al Ghul, Mr. Freeze, Killer Croc, Two-Face and James Gordon.",https://image.tmdb.org/t/p/w500//hrATQE8ScQceohwInaMluluNEaf.jpg,6.448,https://www.youtube.com/embed/rIMLWMDPRtU
John Wick: Chapter 2,2017,"Action, Thriller, Crime","John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",https://image.tmdb.org/t/p/w500//hXWBc0ioZP3cN4zCu6SN3YHXZVO.jpg,7.304,https://www.youtube.com/embed/Wp3EE71PINI
Shazam! Fury of the Gods,2023,"Action, Comedy, Fantasy","Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",https://image.tmdb.org/t/p/w500//3GrRgt6CiLIUXUtoktcv1g2iwT5.jpg,6.756,https://www.youtube.com/embed/qnHwpQJluL4
Die Hart,2023,"Action, Comedy, Thriller","Kevin Hart - playing a version of himself - is on a death-defying quest to become an action star. And with a little help from John Travolta, Nathalie Emmanuel, and Josh Hartnett - he just might pull it off.",https://image.tmdb.org/t/p/w500//1EnBjTJ5utgT1OXYBZ8YwByRCzP.jpg,6.2,https://www.youtube.com/embed/pGNv5-dyRKA
John Wick: Chapter 3 - Parabellum,2019,"Action, Thriller, Crime","Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",https://image.tmdb.org/t/p/w500//ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,7.44,https://www.youtube.com/embed/QW4WTIYO1Bk
Ant-Man and the Wasp: Quantumania,2023,"Science Fiction, Adventure, Action","Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",https://image.tmdb.org/t/p/w500//ngl2FKBlU4fhbdsrtdom9LVLBXw.jpg,6.326,https://www.youtube.com/embed/ThseAPVAtMQ
Black Adam,2022,"Action, Adventure, Science Fiction, Fantasy","Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",https://image.tmdb.org/t/p/w500//pFlaoHTZeyNkG83vxsAJiGzfSsa.jpg,7.118,https://www.youtube.com/embed/rCOkYwLKPv8
Little Dixie,2023,"Thriller, Action, Drama, Crime",,https://image.tmdb.org/t/p/w500//cmWTZj9zzT9KFt3XyL0gssL7Ig8.jpg,6.071,https://www.youtube.com/embed/z2oJulkQ9Ok
Perfect Addiction,2023,"Drama, Romance, Action",A female boxing trainer discovers that her champion cage-fighter boyfriend has been cheating on her with her sister and decides to seek revenge by training up his arch-rival to challenge him.,https://image.tmdb.org/t/p/w500//3wkrRKMFRwCpjp1U27914oRbcqH.jpg,6.7,https://www.youtube.com/embed/gT-zPqsaRhs
Diabolik - Ginko Attacks,2022,"Crime, Action","Diabolik nearly gets caught in Inspector Ginko's latest trap, leaving his partner in crime Eva Kant behind in the escape. Furious, Eva offers Ginko her help in capturing the King of Terror, but the former has to face the return of an old flame of his.",https://image.tmdb.org/t/p/w500//8QVbWBv94BAT9u1q9uJccwOxMzt.jpg,5.706,https://www.youtube.com/embed/FptIqm9mPm4
JUNG_E,2023,"Science Fiction, Action, Adventure","On an uninhabitable 22nd-century Earth, the outcome of a civil war hinges on cloning the brain of an elite soldier to create a robot mercenary.",https://image.tmdb.org/t/p/w500//z2nfRxZCGFgAnVhb9pZO87TyTX5.jpg,6.295,https://www.youtube.com/embed/v_Jc1MYFv5g
John Wick,2014,"Action, Thriller",Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,https://image.tmdb.org/t/p/w500//nCzzQKGijVzfGFg42id7uDLOjY5.jpg,7.399,https://www.youtube.com/embed/G1ahaiEni3E
Lord of the Streets,2022,Action,"When Jason Dyson refuses to make his prized fighter throw an MMA match, a notorious gangster collects his debt by killing the fighter and kidnapping Jason's daughter. Now he must train a prisoner to endure five consecutive underground fights to save her.",https://image.tmdb.org/t/p/w500//n9YWVQRc0zw0nwrFcOkOpffZxjc.jpg,5.2,https://www.youtube.com/embed/s-fP904VHy8
Troll,2022,"Fantasy, Action, Adventure, Thriller","Deep inside the mountain of Dovre, something gigantic awakens after being trapped for a thousand years. Destroying everything in its path, the creature is fast approaching the capital of Norway. But how do you stop something you thought only existed in Norwegian folklore?",https://image.tmdb.org/t/p/w500//9z4jRr43JdtU66P0iy8h18OyLql.jpg,6.753,https://www.youtube.com/embed/G0aXYGTdg3g
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020,"Animation, Action, Adventure, Fantasy, Thriller",,https://image.tmdb.org/t/p/w500//h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,8.249,https://www.youtube.com/embed/XbTSLJ62YEM
Avatar,2009,"Action, Adventure, Fantasy, Science Fiction","In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",https://image.tmdb.org/t/p/w500//jRXYjXNq0Cs2TcJjLkki24MLp7u.jpg,7.569,https://www.youtube.com/embed/LgZ2MDuJvhc
Thor: Love and Thunder,2022,"Fantasy, Action, Comedy",,https://image.tmdb.org/t/p/w500//pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg,6.606,https://www.youtube.com/embed/Gf4AXNthfVg
Legion of Super-Heroes,2023,"Animation, Action, Science Fiction",,https://image.tmdb.org/t/p/w500//8M6bA5t2q5u1nWDTEIXuGDwvboW.jpg,6.41,https://www.youtube.com/embed/VQ9dsqHXT_E
Sonic the Hedgehog 2,2022,"Action, Adventure, Family, Comedy",,https://image.tmdb.org/t/p/w500//6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,7.598,https://www.youtube.com/embed/KlBnLGew1Gk
Top Gun: Maverick,2022,"Action, Drama","After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",https://image.tmdb.org/t/p/w500//62HCnUTziyWcpDaBO2i1DX17ljH.jpg,8.299,https://www.youtube.com/embed/bi41mxxevak
Spider-Man: No Way Home,2021,"Action, Adventure, Science Fiction","Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",https://image.tmdb.org/t/p/w500//uJYYizSuA9Y3DCs0qS4qWvHfZg4.jpg,8.012,https://www.youtube.com/embed/EKLcsbJHht0
